,comedian,comedianLabel,citizenshipLabel,ethnic_groupLabel,spouseLabel,children_number,birthdate,genderLabel
8761,http://www.wikidata.org/entity/Q7288904,Ramana Reddy,British India,,,,1921-10-01T00:00:00Z,male
8762,http://www.wikidata.org/entity/Q7288904,Ramana Reddy,Dominion of India,,,,1921-10-01T00:00:00Z,male
8763,http://www.wikidata.org/entity/Q32539965,Ramon Bautista,,,,,1986-05-20T00:00:00Z,male
8764,http://www.wikidata.org/entity/Q12507850,Ramon Papana,Indonesia,,,,1957-04-01T00:00:00Z,male
8765,http://www.wikidata.org/entity/Q12969798,Ramon Zamora,Philippines,,,,1935-06-27T00:00:00Z,male
8766,http://www.wikidata.org/entity/Q7290549,Ramón Rivero,United States of America,,,,1909-05-29T00:00:00Z,male
8767,http://www.wikidata.org/entity/Q2199324,Randall Casaer,Belgium,,,,1967-01-01T00:00:00Z,male
8768,http://www.wikidata.org/entity/Q7292077,Randy Baumann,United States of America,,,,1972-01-10T00:00:00Z,male
8769,http://www.wikidata.org/entity/Q7292126,Randy Chestnut,,,,,1971-07-13T00:00:00Z,male
8770,http://www.wikidata.org/entity/Q7292384,Randy Rainbow,United States of America,,,,1981-07-06T00:00:00Z,male
8771,http://www.wikidata.org/entity/Q17466773,Randy Sklar,United States of America,,,,1972-01-12T00:00:00Z,male
8772,http://www.wikidata.org/entity/Q50358376,Ranko Babić,Slovenia,,,,1981-09-20T00:00:00Z,male
8773,http://www.wikidata.org/entity/Q50358376,Ranko Babić,Socialist Federal Republic of Yugoslavia,,,,1981-09-20T00:00:00Z,male
8774,http://www.wikidata.org/entity/Q50975796,Ranny Williams,,,,,1912-10-26T00:00:00Z,male
8775,http://www.wikidata.org/entity/Q7293805,Rap Reiplinger,United States of America,,,,1950-07-16T00:00:00Z,male
8776,http://www.wikidata.org/entity/Q11349354,Raper Satō,Japan,,,,1968-01-30T00:00:00Z,male
8777,http://www.wikidata.org/entity/Q6100463,Raquel Daina,Spain,,,,1929-06-27T00:00:00Z,female
8778,http://www.wikidata.org/entity/Q5576093,Raquel Garza,Mexico,,,,1967-04-28T00:00:00Z,female
8779,http://www.wikidata.org/entity/Q12332888,Rasmus Botoft,Denmark,,,,1972-01-05T00:00:00Z,male
8780,http://www.wikidata.org/entity/Q16065088,Rasmus Olsen,Denmark,,,,,male
8781,http://www.wikidata.org/entity/Q49779703,Rasmus Wold,Norway,,,,1991-05-10T00:00:00Z,male
8782,http://www.wikidata.org/entity/Q3930519,Raul Cremona,Italy,,,,1956-11-10T00:00:00Z,male
8783,http://www.wikidata.org/entity/Q65322568,Raulito Carbonell,United States of America,Puerto Ricans,,,,male
8784,http://www.wikidata.org/entity/Q23880695,Ray Badran,,,,,1985-01-01T00:00:00Z,male
8785,http://www.wikidata.org/entity/Q5648201,Ray Combs,United States of America,,,6,1956-04-03T00:00:00Z,male
8786,http://www.wikidata.org/entity/Q7297445,Ray Ellin,United States of America,,,,,male
8787,http://www.wikidata.org/entity/Q7297539,Ray Goulding,United States of America,,,,1922-03-20T00:00:00Z,male
8788,http://www.wikidata.org/entity/Q100251340,Ray Shipley,New Zealand,,,,,non-binary
8789,http://www.wikidata.org/entity/Q49847,Ray William Johnson,United States of America,,,,1981-08-14T00:00:00Z,male
8790,http://www.wikidata.org/entity/Q7298406,Raybon Kan,New Zealand,,,,1966-01-01T00:00:00Z,male
8791,http://www.wikidata.org/entity/Q22075579,Rayen Panday,Kingdom of the Netherlands,,,,1983-01-01T00:00:00Z,male
8792,http://www.wikidata.org/entity/Q3543623,Raymart Santiago,Philippines,,Claudine Barretto,,1973-07-20T00:00:00Z,male
8793,http://www.wikidata.org/entity/Q9304757,Raymond Ablack,Canada,,,,1989-11-12T00:00:00Z,male
8794,http://www.wikidata.org/entity/Q686316,Raymond Devos,Belgium,,,,1922-11-09T00:00:00Z,male
8795,http://www.wikidata.org/entity/Q686316,Raymond Devos,France,,,,1922-11-09T00:00:00Z,male
8796,http://www.wikidata.org/entity/Q7299012,Raymond Mearns,United Kingdom,,,,,male
8797,http://www.wikidata.org/entity/Q6100838,Raymond Pozo,Dominican Republic,,,,1967-08-08T00:00:00Z,male
8798,http://www.wikidata.org/entity/Q2915562,Raza Jaffrey,United Kingdom,,Lara Pulver,,1975-05-28T00:00:00Z,male
8799,http://www.wikidata.org/entity/Q26996105,Raúl Pérez Ortega,Spain,,,,1976-12-19T00:00:00Z,male
8800,http://www.wikidata.org/entity/Q2134910,Rebecca Carrington,United Kingdom,,,,1971-01-17T00:00:00Z,female
8801,http://www.wikidata.org/entity/Q1944303,Rebecca Front,United Kingdom,,,,1964-05-16T00:00:00Z,female
8802,http://www.wikidata.org/entity/Q61152750,Rebecca Kohler,,,,,,female
8803,http://www.wikidata.org/entity/Q20054091,Rebecca Root,United Kingdom,,,,1969-05-10T00:00:00Z,transgender female
8804,http://www.wikidata.org/entity/Q442897,Rebel Wilson,Australia,,,,1980-03-02T00:00:00Z,female
8805,http://www.wikidata.org/entity/Q313198,Red Buttons,United States of America,American Jews,,,1919-02-05T00:00:00Z,male
8806,http://www.wikidata.org/entity/Q1277029,Red Skelton,United States of America,,,2,1913-07-18T00:00:00Z,male
8807,http://www.wikidata.org/entity/Q9027921,Red Yoshida,Japan,,,,1965-10-30T00:00:00Z,male
8808,http://www.wikidata.org/entity/Q712024,Redd Foxx,United States of America,African Americans,,,1922-12-09T00:00:00Z,male
8809,http://www.wikidata.org/entity/Q7305871,Redford White,Philippines,,,,1955-12-05T00:00:00Z,male
8810,http://www.wikidata.org/entity/Q7306585,Reece Shearsmith,United Kingdom,,,,1969-08-27T00:00:00Z,male
8811,http://www.wikidata.org/entity/Q7307780,Reg Gorman,Australia,,,,1937-08-02T00:00:00Z,male
8812,http://www.wikidata.org/entity/Q64707866,Reg Quartly,Australia,,,,1912-03-19T00:00:00Z,male
8813,http://www.wikidata.org/entity/Q25464998,Reggy Hasibuan,Indonesia,,,,1978-12-28T00:00:00Z,
8814,http://www.wikidata.org/entity/Q7308546,Regina Torné,Mexico,,,,1944-07-21T00:00:00Z,female
8815,http://www.wikidata.org/entity/Q7308546,Regina Torné,Mexico,,,,1945-10-02T00:00:00Z,female
8816,http://www.wikidata.org/entity/Q7308661,Reginald D. Hunter,United States of America,African Americans,,,1969-03-26T00:00:00Z,male
8817,http://www.wikidata.org/entity/Q11364917,Reiji Nakagawa,Japan,,,,1972-01-19T00:00:00Z,male
8818,http://www.wikidata.org/entity/Q11382866,Reiko Saeki,Japan,,,,1964-09-27T00:00:00Z,female
8819,http://www.wikidata.org/entity/Q28685720,Reina,Japan,,,,1988-04-20T00:00:00Z,female
8820,http://www.wikidata.org/entity/Q3932220,Reina Reech,Austria,,,,1958-02-19T00:00:00Z,female
8821,http://www.wikidata.org/entity/Q3932220,Reina Reech,Argentina,,,,1958-02-19T00:00:00Z,female
8822,http://www.wikidata.org/entity/Q3156665,Reinder van der Naalt,Kingdom of the Netherlands,,,,1956-05-01T00:00:00Z,male
8823,http://www.wikidata.org/entity/Q2140442,Reiner Kröhnert,Germany,,,,1958-01-01T00:00:00Z,male
8824,http://www.wikidata.org/entity/Q1442512,Reinhard Hippen,Germany,,,,1942-01-17T00:00:00Z,male
8825,http://www.wikidata.org/entity/Q95014010,Rekha Shankar,,,,,,
8826,http://www.wikidata.org/entity/Q18655510,Remco Veldhuis,Kingdom of the Netherlands,,,,1973-03-28T00:00:00Z,male
8827,http://www.wikidata.org/entity/Q2616927,Remko Vrijdag,Kingdom of the Netherlands,,,,1972-04-23T00:00:00Z,male
8828,http://www.wikidata.org/entity/Q3932495,Remo Remotti,Italy,,,,1924-11-16T00:00:00Z,male
8829,http://www.wikidata.org/entity/Q3932495,Remo Remotti,Kingdom of Italy,,,,1924-11-16T00:00:00Z,male
8830,http://www.wikidata.org/entity/Q7312265,Remy Munasifi,United States of America,,,,1980-06-16T00:00:00Z,male
8831,http://www.wikidata.org/entity/Q3456199,Rena Vlahopoulou,Greece,,Kostas Vasileiou,,1917-07-28T00:00:00Z,female
8832,http://www.wikidata.org/entity/Q3456199,Rena Vlahopoulou,Greece,,Kostas Vasileiou,,1919-01-01T00:00:00Z,female
8833,http://www.wikidata.org/entity/Q3456199,Rena Vlahopoulou,Greece,,Kostas Vasileiou,,1922-01-01T00:00:00Z,female
8834,http://www.wikidata.org/entity/Q2060016,Renaat Grassin,Belgium,,,,1900-02-09T00:00:00Z,male
8835,http://www.wikidata.org/entity/Q68789500,Renato Kaiser,Switzerland,,,,1985-11-20T00:00:00Z,male
8836,http://www.wikidata.org/entity/Q7312935,Rene Requiestas,Philippines,,,,1957-01-22T00:00:00Z,male
8837,http://www.wikidata.org/entity/Q7313003,Renee Percy,Canada,,,,,female
8838,http://www.wikidata.org/entity/Q2144209,Reno Nonsens,Germany,,,,1919-04-03T00:00:00Z,male
8839,http://www.wikidata.org/entity/Q3426048,René Cousinier,France,,,,1924-01-05T00:00:00Z,male
8840,http://www.wikidata.org/entity/Q7313725,René Hicks,United States of America,African Americans,,,,female
8841,http://www.wikidata.org/entity/Q1765056,René Marik,Germany,,,,1970-06-01T00:00:00Z,male
8842,http://www.wikidata.org/entity/Q15432757,René Steinberg,Germany,,,,1973-04-10T00:00:00Z,male
8843,http://www.wikidata.org/entity/Q2144869,René Sydow,Germany,,Felicitas Badenius,,1980-04-10T00:00:00Z,male
8844,http://www.wikidata.org/entity/Q2195416,René van Meurs,Kingdom of the Netherlands,,,,1985-08-28T00:00:00Z,male
8845,http://www.wikidata.org/entity/Q7313844,Renée Houston,United Kingdom,,Pat Aherne,,1902-07-24T00:00:00Z,female
8846,http://www.wikidata.org/entity/Q7313844,Renée Houston,United Kingdom of Great Britain and Ireland,,Pat Aherne,,1902-07-24T00:00:00Z,female
8847,http://www.wikidata.org/entity/Q7317107,Retta,United States of America,African Americans,,,1970-04-12T00:00:00Z,female
8848,http://www.wikidata.org/entity/Q25470058,Reza Pardede,Indonesia,,,,1988-01-21T00:00:00Z,male
8849,http://www.wikidata.org/entity/Q7320263,Rhashan Stone,United States of America,African Americans,Olivia Williams,,1969-11-03T00:00:00Z,male
8850,http://www.wikidata.org/entity/Q7320263,Rhashan Stone,United Kingdom,African Americans,Olivia Williams,,1969-11-03T00:00:00Z,male
8851,http://www.wikidata.org/entity/Q26702650,Rhea Butcher,United States of America,,,,1982-08-12T00:00:00Z,non-binary
8852,http://www.wikidata.org/entity/Q7320826,Rhod Gilbert,Wales,,,,1968-10-18T00:00:00Z,male
8853,http://www.wikidata.org/entity/Q7321350,Rhona Cameron,United Kingdom,,,,1965-09-27T00:00:00Z,female
8854,http://www.wikidata.org/entity/Q29054746,Rhonda Hansome,,,,,,female
8855,http://www.wikidata.org/entity/Q1806933,Rhys Darby,New Zealand,,,,1974-03-21T00:00:00Z,male
8856,http://www.wikidata.org/entity/Q24852378,Rhys James,,,,,1991-04-30T00:00:00Z,male
8857,http://www.wikidata.org/entity/Q7321842,Rhys Thomas,United Kingdom,,Lucy Montgomery,,1978-12-12T00:00:00Z,male
8858,http://www.wikidata.org/entity/Q20744503,Ria Lina,United Kingdom,,,,1901-01-01T00:00:00Z,female
8859,http://www.wikidata.org/entity/Q3934533,Ric,Italy,,,,1935-12-31T00:00:00Z,male
8860,http://www.wikidata.org/entity/Q3543475,Rica Peralejo,Philippines,,,,1981-03-07T00:00:00Z,female
8861,http://www.wikidata.org/entity/Q11240908,Rica-chan,Japan,,,,1979-01-18T00:00:00Z,male
8862,http://www.wikidata.org/entity/Q22969634,Ricardo Meruane,Chile,,,,1956-12-07T00:00:00Z,male
8863,http://www.wikidata.org/entity/Q83808481,Ricardo del Bufalo,Italy,,,,1991-01-01T00:00:00Z,male
8864,http://www.wikidata.org/entity/Q83808481,Ricardo del Bufalo,Venezuela,,,,1991-01-01T00:00:00Z,male
8865,http://www.wikidata.org/entity/Q27267034,Rich Brian,Indonesia,Chinese Indonesians,,,1999-09-03T00:00:00Z,male
8866,http://www.wikidata.org/entity/Q7323209,Rich Ceisler,,,,,1955-01-01T00:00:00Z,male
8867,http://www.wikidata.org/entity/Q1333118,Richard Ayoade,United Kingdom,Yoruba people,Lydia Rose Fox,,1977-05-23T00:00:00Z,male
8868,http://www.wikidata.org/entity/Q1333118,Richard Ayoade,United Kingdom,Yoruba people,Lydia Rose Fox,,1977-06-12T00:00:00Z,male
8869,http://www.wikidata.org/entity/Q7324195,Richard Blackwood,United Kingdom,,,,1972-05-15T00:00:00Z,male
8870,http://www.wikidata.org/entity/Q7324195,Richard Blackwood,United Kingdom,,,,1972-05-16T00:00:00Z,male
8871,http://www.wikidata.org/entity/Q3430605,Richard Cairaschi,France,,,,,male
8872,http://www.wikidata.org/entity/Q1077763,Richard Christy,United States of America,,,,1974-04-01T00:00:00Z,male
8873,http://www.wikidata.org/entity/Q355300,Richard Curtis,New Zealand,,Emma Freud,4,1956-11-08T00:00:00Z,male
8874,http://www.wikidata.org/entity/Q1354328,Richard Dawson,United States of America,English American,Diana Dors,,1932-11-20T00:00:00Z,male
8875,http://www.wikidata.org/entity/Q7325202,Richard Digance,United Kingdom,,,,1949-02-24T00:00:00Z,male
8876,http://www.wikidata.org/entity/Q22004065,Richard Dimitri,United States of America,,,,1942-07-27T00:00:00Z,male
8877,http://www.wikidata.org/entity/Q95247610,Richard Drews,,,,,1902-03-17T00:00:00Z,male
8878,http://www.wikidata.org/entity/Q7325663,Richard Fidler,Australia,,Khym Lam,2,1964-11-13T00:00:00Z,male
8879,http://www.wikidata.org/entity/Q28136502,Richard Gadd,,,,,1989-05-11T00:00:00Z,male
8880,http://www.wikidata.org/entity/Q6108639,Richard Gomez,Philippines,,Lucy Torres,,1966-04-07T00:00:00Z,male
8881,http://www.wikidata.org/entity/Q2740756,Richard Groenendijk,Kingdom of the Netherlands,,,,1972-09-24T00:00:00Z,male
8882,http://www.wikidata.org/entity/Q7326356,Richard Hearne,United Kingdom,,,,1908-01-30T00:00:00Z,male
8883,http://www.wikidata.org/entity/Q7326356,Richard Hearne,United Kingdom of Great Britain and Ireland,,,,1908-01-30T00:00:00Z,male
8884,http://www.wikidata.org/entity/Q3718911,Richard Herring,United Kingdom,,,,1967-07-12T00:00:00Z,male
8885,http://www.wikidata.org/entity/Q18655469,Richard Kemper,Kingdom of the Netherlands,,,,1970-06-19T00:00:00Z,male
8886,http://www.wikidata.org/entity/Q449959,Richard Kind,United States of America,,,3,1956-11-22T00:00:00Z,male
8887,http://www.wikidata.org/entity/Q96756237,Richard Lett,,,,,1960-01-01T00:00:00Z,male
8888,http://www.wikidata.org/entity/Q331587,Richard Lewis,United States of America,American Jews,,,1947-06-29T00:00:00Z,male
8889,http://www.wikidata.org/entity/Q4354281,Richard Murdoch,United Kingdom,,,,1907-04-06T00:00:00Z,male
8890,http://www.wikidata.org/entity/Q4354281,Richard Murdoch,United Kingdom of Great Britain and Ireland,,,,1907-04-06T00:00:00Z,male
8891,http://www.wikidata.org/entity/Q7328202,Richard Osman,United Kingdom,,,2,1970-11-28T00:00:00Z,male
8892,http://www.wikidata.org/entity/Q294912,Richard Pryor,United States of America,African Americans,Deborah McGuire,,1940-12-01T00:00:00Z,male
8893,http://www.wikidata.org/entity/Q16222401,Richard Rankin,Scotland,,,,1983-01-04T00:00:00Z,male
8894,http://www.wikidata.org/entity/Q112776,Richard Rogler,Germany,,,,1949-09-19T00:00:00Z,male
8895,http://www.wikidata.org/entity/Q7328882,Richard Sandling,,,,,,male
8896,http://www.wikidata.org/entity/Q522436,Richard Savage,Great Britain,,,,1697-01-16T00:00:00Z,male
8897,http://www.wikidata.org/entity/Q522436,Richard Savage,Kingdom of England,,,,1697-01-16T00:00:00Z,male
8898,http://www.wikidata.org/entity/Q522436,Richard Savage,Great Britain,,,,1698-01-01T00:00:00Z,male
8899,http://www.wikidata.org/entity/Q522436,Richard Savage,Kingdom of England,,,,1698-01-01T00:00:00Z,male
8900,http://www.wikidata.org/entity/Q498019,Richard Simmons,United States of America,,,,1948-07-12T00:00:00Z,male
8901,http://www.wikidata.org/entity/Q7323522,Richard Suett,Great Britain,,,,1755-01-01T00:00:00Z,male
8902,http://www.wikidata.org/entity/Q7323522,Richard Suett,United Kingdom of Great Britain and Ireland,,,,1755-01-01T00:00:00Z,male
8903,http://www.wikidata.org/entity/Q31241,Richard Tarlton,Kingdom of England,,,,1530-01-01T00:00:00Z,male
8904,http://www.wikidata.org/entity/Q7329683,Richard Vranch,United Kingdom,,,,1959-06-29T00:00:00Z,male
8905,http://www.wikidata.org/entity/Q90088,Richard Waldemar,Austria,,,,1869-05-03T00:00:00Z,male
8906,http://www.wikidata.org/entity/Q85797188,Richie Tozier,United States of America,,,,,male
8907,http://www.wikidata.org/entity/Q7330587,Richie Webb,United Kingdom,,,,,male
8908,http://www.wikidata.org/entity/Q2096412,Rick Aviles,United States of America,,,,1952-10-14T00:00:00Z,male
8909,http://www.wikidata.org/entity/Q3431549,Rick Green,Canada,,,,1953-11-04T00:00:00Z,male
8910,http://www.wikidata.org/entity/Q7331732,Rick Shapiro,United States of America,,,,1969-04-13T00:00:00Z,male
8911,http://www.wikidata.org/entity/Q7331764,Rick Spleen,,,,,,
8912,http://www.wikidata.org/entity/Q7331875,Rick Younger,United States of America,,,,1969-03-08T00:00:00Z,male
8913,http://www.wikidata.org/entity/Q17411038,Ricky Cuaca,Indonesia,,,,1988-09-27T00:00:00Z,male
8914,http://www.wikidata.org/entity/Q7332058,Ricky Davao,Philippines,,Jackie Lou Blanco,,1961-05-30T00:00:00Z,male
8915,http://www.wikidata.org/entity/Q23517,Ricky Gervais,United Kingdom,,,,1961-06-25T00:00:00Z,male
8916,http://www.wikidata.org/entity/Q7332082,Ricky Grover,United Kingdom,,,,1961-12-24T00:00:00Z,male
8917,http://www.wikidata.org/entity/Q2736441,Ricky Tomlinson,United Kingdom,,,,1939-09-26T00:00:00Z,male
8918,http://www.wikidata.org/entity/Q11265756,Rie Kuwabata,Japan,,,,1976-03-24T00:00:00Z,female
8919,http://www.wikidata.org/entity/Q11269588,Rie Nishiwaki,Japan,,,,1975-08-11T00:00:00Z,female
8920,http://www.wikidata.org/entity/Q11534871,Rie Shibata,Japan,Japanese people,,,1959-01-14T00:00:00Z,female
8921,http://www.wikidata.org/entity/Q11538586,Rie Umezawa,Japan,,,,1983-09-16T00:00:00Z,female
8922,http://www.wikidata.org/entity/Q2292828,Rients Gratama,Kingdom of the Netherlands,,,,1932-01-24T00:00:00Z,male
8923,http://www.wikidata.org/entity/Q20278502,Rigen,Indonesia,,,,1991-11-19T00:00:00Z,male
8924,http://www.wikidata.org/entity/Q4443753,Rigmor Galtung,Norway,,,,1969-01-21T00:00:00Z,female
8925,http://www.wikidata.org/entity/Q439095,Rik Mayall,United Kingdom,,,3,1958-03-07T00:00:00Z,male
8926,http://www.wikidata.org/entity/Q120406,Riki Lindhome,United States of America,,,,1979-03-05T00:00:00Z,female
8927,http://www.wikidata.org/entity/Q3403698,Rikki Fulton,United Kingdom,,,,1924-04-15T00:00:00Z,male
8928,http://www.wikidata.org/entity/Q3403698,Rikki Fulton,United Kingdom of Great Britain and Ireland,,,,1924-04-15T00:00:00Z,male
8929,http://www.wikidata.org/entity/Q77720952,Rikki Jay,,,,,1972-01-01T00:00:00Z,male
8930,http://www.wikidata.org/entity/Q93397633,Riku,,,,,,
8931,http://www.wikidata.org/entity/Q51845341,Rima Te Wiata,New Zealand,Ngāti Raukawa,,,1963-01-01T00:00:00Z,female
8932,http://www.wikidata.org/entity/Q11397770,Rin Maeda,Japan,,,,1936-04-12T00:00:00Z,male
8933,http://www.wikidata.org/entity/Q11454142,Rina Miyajima,Japan,,,,1984-03-06T00:00:00Z,female
8934,http://www.wikidata.org/entity/Q11567772,Rinsuke Teruya,Japan,,,,1929-04-04T00:00:00Z,male
8935,http://www.wikidata.org/entity/Q62734163,Rip Micheals,,,,,,male
8936,http://www.wikidata.org/entity/Q448525,Rita Montaner,Cuba,,Xavier Cugat,,1900-05-22T00:00:00Z,female
8937,http://www.wikidata.org/entity/Q448525,Rita Montaner,Cuba,,Xavier Cugat,,1900-08-20T00:00:00Z,female
8938,http://www.wikidata.org/entity/Q3896218,Ritva Valkama,Finland,,Pertti Palo,,1932-11-13T00:00:00Z,female
8939,http://www.wikidata.org/entity/Q2142004,Riza Tisserand,Kingdom of the Netherlands,,,,1973-01-01T00:00:00Z,male
8940,http://www.wikidata.org/entity/Q18421397,Rizki Ananta Putra,Indonesia,,,,1991-06-16T00:00:00Z,male
8941,http://www.wikidata.org/entity/Q20278549,Rizky Firdaus Wijaksana,Indonesia,,,,1990-12-23T00:00:00Z,male
8942,http://www.wikidata.org/entity/Q15072720,Rob Beckett,United Kingdom,,,,1986-11-28T00:00:00Z,male
8943,http://www.wikidata.org/entity/Q2322261,Rob Brydon,Wales,,,,1965-05-03T00:00:00Z,male
8944,http://www.wikidata.org/entity/Q2322261,Rob Brydon,United Kingdom,,,,1965-05-03T00:00:00Z,male
8945,http://www.wikidata.org/entity/Q1378118,Rob Corddry,United States of America,,,,1971-02-04T00:00:00Z,male
8946,http://www.wikidata.org/entity/Q7340074,Rob Deering,United Kingdom,,,,1972-01-01T00:00:00Z,male
8947,http://www.wikidata.org/entity/Q7340210,Rob Hoey,United Kingdom,,,,1980-04-28T00:00:00Z,male
8948,http://www.wikidata.org/entity/Q2576069,Rob Kamphues,Kingdom of the Netherlands,,,,1960-09-16T00:00:00Z,male
8949,http://www.wikidata.org/entity/Q62352062,Rob Kemps,Kingdom of the Netherlands,,,,1985-09-13T00:00:00Z,male
8950,http://www.wikidata.org/entity/Q2836605,Rob Paravonian,United States of America,,,,1901-01-01T00:00:00Z,male
8951,http://www.wikidata.org/entity/Q311987,Rob Paulsen,United States of America,,,1,1956-03-11T00:00:00Z,male
8952,http://www.wikidata.org/entity/Q7340509,Rob Rouse,United Kingdom,,,,1974-01-01T00:00:00Z,male
8953,http://www.wikidata.org/entity/Q16068985,Rob Scheepers,Kingdom of the Netherlands,,,,1974-06-30T00:00:00Z,male
8954,http://www.wikidata.org/entity/Q192217,Rob Schneider,United States of America,,Patricia Azarcoya Schneider,,1963-10-31T00:00:00Z,male
8955,http://www.wikidata.org/entity/Q2342969,Rob Sitch,Australia,,Jane Kennedy,5,1962-03-17T00:00:00Z,male
8956,http://www.wikidata.org/entity/Q2156090,Rob Stefaniuk,Canada,,,,2000-01-01T00:00:00Z,male
8957,http://www.wikidata.org/entity/Q2654739,Rob Urgert,Kingdom of the Netherlands,,,,1968-07-09T00:00:00Z,male
8958,http://www.wikidata.org/entity/Q3327313,Rob van Reijn,Kingdom of the Netherlands,,,,1929-01-01T00:00:00Z,male
8959,http://www.wikidata.org/entity/Q3184395,Rob van de Meeberg,Kingdom of the Netherlands,,,,1944-08-28T00:00:00Z,male
8960,http://www.wikidata.org/entity/Q7340804,Robb Wilton,United Kingdom,,,,1881-08-28T00:00:00Z,male
8961,http://www.wikidata.org/entity/Q7340804,Robb Wilton,United Kingdom of Great Britain and Ireland,,,,1881-08-28T00:00:00Z,male
8962,http://www.wikidata.org/entity/Q296008,Robbie Coltrane,United Kingdom,,,,1950-03-30T00:00:00Z,male
8963,http://www.wikidata.org/entity/Q66734165,Robbie Howard,United States of America,,,,1955-01-01T00:00:00Z,male
8964,http://www.wikidata.org/entity/Q635915,Robbie Magasiva,New Zealand,,,,1972-05-21T00:00:00Z,male
8965,http://www.wikidata.org/entity/Q50737202,Robert Baxt,,,,,,male
8966,http://www.wikidata.org/entity/Q9069786,Robert Brian Wilson,United States of America,,,,1962-03-08T00:00:00Z,male
8967,http://www.wikidata.org/entity/Q7342375,Robert Broderick,,,,,,male
8968,http://www.wikidata.org/entity/Q1321271,Robert Capron,United States of America,,,,1998-07-09T00:00:00Z,male
8969,http://www.wikidata.org/entity/Q7344403,Robert Florence,United Kingdom,,,,1977-07-29T00:00:00Z,male
8970,http://www.wikidata.org/entity/Q47081381,Robert Grayson,,,,,,male
8971,http://www.wikidata.org/entity/Q465442,Robert Guillaume,United States of America,African Americans,,5,1927-11-30T00:00:00Z,male
8972,http://www.wikidata.org/entity/Q712370,Robert Gustafsson,Sweden,Swedes,,,1964-12-20T00:00:00Z,male
8973,http://www.wikidata.org/entity/Q7346301,Robert Kelly,United States of America,,,,1970-10-08T00:00:00Z,male
8974,http://www.wikidata.org/entity/Q2157910,Robert Kreis,Kingdom of the Netherlands,,,,1949-05-10T00:00:00Z,male
8975,http://www.wikidata.org/entity/Q7346575,Robert L. Hines,United States of America,,,,1970-01-17T00:00:00Z,male
8976,http://www.wikidata.org/entity/Q1998648,Robert Llewellyn,United Kingdom,,Judy Pascoe,,1956-03-10T00:00:00Z,male
8977,http://www.wikidata.org/entity/Q326291,Robert Long,Kingdom of the Netherlands,,,,1943-10-22T00:00:00Z,male
8978,http://www.wikidata.org/entity/Q7347426,Robert Mawdesley,,,,,1900-01-01T00:00:00Z,male
8979,http://www.wikidata.org/entity/Q9311009,Robert Motyka,,,,,1974-06-07T00:00:00Z,male
8980,http://www.wikidata.org/entity/Q7348019,Robert Newman,,,,,1964-07-07T00:00:00Z,male
8981,http://www.wikidata.org/entity/Q18688568,Robert Pettersson,Finland,,,,1970-10-26T00:00:00Z,male
8982,http://www.wikidata.org/entity/Q7348972,Robert Popper,United Kingdom,,,,1967-11-23T00:00:00Z,male
8983,http://www.wikidata.org/entity/Q63431886,Robert Powell III,,,,,,male
8984,http://www.wikidata.org/entity/Q1312282,Robert Prosky,United States of America,,,,1930-12-13T00:00:00Z,male
8985,http://www.wikidata.org/entity/Q3938417,Robert Schimmel,United States of America,American Jews,,,1950-01-16T00:00:00Z,male
8986,http://www.wikidata.org/entity/Q889906,Robert Treutel,Germany,,,,1957-10-25T00:00:00Z,male
8987,http://www.wikidata.org/entity/Q130026,Robert Webb,United Kingdom,,,,1972-09-07T00:00:00Z,male
8988,http://www.wikidata.org/entity/Q130026,Robert Webb,United Kingdom,,,,1972-09-29T00:00:00Z,male
8989,http://www.wikidata.org/entity/Q63166983,Robert White,,,,,,male
8990,http://www.wikidata.org/entity/Q7351544,Roberta Valderrama,United States of America,,,,1977-10-05T00:00:00Z,female
8991,http://www.wikidata.org/entity/Q23301,Roberto Benigni,Italy,,Nicoletta Braschi,,1952-10-27T00:00:00Z,male
8992,http://www.wikidata.org/entity/Q3938700,Roberto Ciufoli,Italy,,,,1960-03-01T00:00:00Z,male
8993,http://www.wikidata.org/entity/Q20816951,Roberto Flores,Mexico,,,,1986-01-01T00:00:00Z,male
8994,http://www.wikidata.org/entity/Q7352559,Robin Ince,United Kingdom,,,,1969-02-20T00:00:00Z,male
8995,http://www.wikidata.org/entity/Q7352681,Robin Nedwell,United Kingdom,,,,1946-09-27T00:00:00Z,male
8996,http://www.wikidata.org/entity/Q3543654,Robin Padilla,Philippines,,Mariel Rodriguez,,1969-11-23T00:00:00Z,male
8997,http://www.wikidata.org/entity/Q6038020,Robin Paulsson,Sweden,,,,1983-12-28T00:00:00Z,male
8998,http://www.wikidata.org/entity/Q5893184,Robin Stevens,Belgium,,,,1983-07-28T00:00:00Z,male
8999,http://www.wikidata.org/entity/Q7352823,Robin Thede,United States of America,,,,1979-07-27T00:00:00Z,female
9000,http://www.wikidata.org/entity/Q83338,Robin Williams,United States of America,,Marsha Garces,,1951-07-21T00:00:00Z,male
9001,http://www.wikidata.org/entity/Q83338,Robin Williams,United States of America,,Susan Schneider,,1951-07-21T00:00:00Z,male
9002,http://www.wikidata.org/entity/Q83338,Robin Williams,United States of America,,Valerie Velardi,,1951-07-21T00:00:00Z,male
9003,http://www.wikidata.org/entity/Q3939549,Rocco Barbaro,Italy,,,,1955-11-01T00:00:00Z,male
